"","estimate","p_values","r_squared","adj_r_squared","f_statistic","f_p_value","standardized_betas","node"
"total_sleep_duration249",7.8946774768459e-08,1,0.1403313276748,0.0411387885603534,1.41473672241506,0.260937884644814,0.0263183631006879,250
"awake_time249",-1.02667813926372e-06,1,0.1403313276748,0.0411387885603534,1.41473672241506,0.260937884644814,-0.293163696901664,250
"restless_sleep249",6.08529592822983e-05,0.3547,0.1403313276748,0.0411387885603534,1.41473672241506,0.260937884644814,0.208719685280457,250
"(Intercept)250",0.898688104715713,0.3574,0.0924007608040832,-0.0123222283339073,0.882335020845609,0.463112280583652,0.910910081746317,251
"total_sleep_duration250",-1.48024250059831e-06,1,0.0924007608040832,-0.0123222283339073,0.882335020845609,0.463112280583652,-0.357866557886508,251
"awake_time250",-4.5327950384393e-07,1,0.0924007608040832,-0.0123222283339073,0.882335020845609,0.463112280583652,-0.0938654402146519,251
"restless_sleep250",0.000107432579758513,0.2205,0.0924007608040832,-0.0123222283339073,0.882335020845609,0.463112280583652,0.267227702303595,251
"(Intercept)251",0.892395536830449,0.9282,0.00143062632966042,-0.113788916786148,0.0124165249312131,0.998057717753412,0.895416258377332,252
"total_sleep_duration251",-9.55983073193241e-08,1,0.00143062632966042,-0.113788916786148,0.0124165249312131,0.998057717753412,-0.0302173644294284,252
"awake_time251",-8.13414989693213e-08,1,0.00143062632966042,-0.113788916786148,0.0124165249312131,0.998057717753412,-0.0220226686184798,252
"restless_sleep251",-2.4598869269429e-06,0.9742,0.00143062632966042,-0.113788916786148,0.0124165249312131,0.998057717753412,-0.00799979301922959,252
"(Intercept)252",0.900097363749954,0.3908,0.086290962130917,-0.0191370037770542,0.81848266148131,0.495425337013523,0.912394902659365,253
"total_sleep_duration252",-8.54747595679884e-07,1,0.086290962130917,-0.0191370037770542,0.81848266148131,0.495425337013523,-0.259443071171997,253
"awake_time252",5.18723050604319e-07,1,0.086290962130917,-0.0191370037770542,0.81848266148131,0.495425337013523,0.134862476039486,253
"restless_sleep252",2.1646887714325e-05,0.7954,0.086290962130917,-0.0191370037770542,0.81848266148131,0.495425337013523,0.0676015851600922,253
"(Intercept)253",0.87214342869311,0.4241,0.13307344222232,0.0330434547864337,1.33033548872145,0.285956853017006,0.859206614967678,254
"total_sleep_duration253",-1.23912309826317e-06,1,0.13307344222232,0.0330434547864337,1.33033548872145,0.285956853017006,-0.236443097796317,254
"awake_time253",1.12372514830067e-06,1,0.13307344222232,0.0330434547864337,1.33033548872145,0.285956853017006,0.183663848842811,254
"restless_sleep253",0.000167979099301735,0.1532,0.13307344222232,0.0330434547864337,1.33033548872145,0.285956853017006,0.329780265033105,254
"(Intercept)254",0.865345481122917,0.5231,0.124672745780105,0.023673447216271,1.23439219433102,0.31729155256155,0.842113389200239,255
"total_sleep_duration254",2.11304027619962e-08,1,0.124672745780105,0.023673447216271,1.23439219433102,0.31729155256155,0.00639772848884332,255
"awake_time254",8.25952640292891e-07,1,0.124672745780105,0.023673447216271,1.23439219433102,0.31729155256155,0.214202516536462,255
"restless_sleep254",8.98694031418538e-05,0.2017,0.124672745780105,0.023673447216271,1.23439219433102,0.31729155256155,0.279954281577814,255
"(Intercept)255",0.857937315877682,0.8262,0.0797630188333746,-0.0264181713012359,0.751197257558099,0.53158478374205,0.831312156061647,256
"total_sleep_duration255",2.5675220914596e-07,1,0.0797630188333746,-0.0264181713012359,0.751197257558099,0.53158478374205,0.0567815924912629,256
"awake_time255",1.08006875760621e-06,1,0.0797630188333746,-0.0264181713012359,0.751197257558099,0.53158478374205,0.204595546517094,256
